Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEM MONITORING LOCATION ID - LOCATION NAME = 06-06 - Lake Tarpon Canal, Structure 
Report Run on SEPTEMBER 23, 2024 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"06-06"|"1541B"|"06062160914F"|"Field"|"09/01/2021 09:14:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.291"|"m"|""|""|""|"9572222"|"pH"|"6.94"|""|"SU"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160914F"|"Field"|"09/01/2021 09:14:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.291"|"m"|""|""|""|"9572223"|"Dissolved Oxygen Saturation"|"35"|""|"%"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160914F"|"Field"|"09/01/2021 09:14:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.291"|"m"|""|""|""|"9572224"|"Dissolved Oxygen"|"2.69"|""|"mg/L"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160914F"|"Field"|"09/01/2021 09:14:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.291"|"m"|""|""|""|"9572226"|"Salinity"|"0.2"|""|"PSU"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9903441"|"Dissolved Oxygen"|"7.24"|""|"mg/L"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160914F"|"Field"|"09/01/2021 09:14:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.291"|"m"|""|""|""|"9944536"|"Flow (Instantaneous)"|""|"Not Reported"|"cfs"|""|""|""|""|""|"continuous flow monitoring site"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181018F"|"Field"|"12/02/2021 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.344"|"m"|""|""|""|"9944538"|"Flow (Instantaneous)"|""|"Not Reported"|"cfs"|""|""|""|""|""|"continuous flow monitoring site"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160916F"|"Field"|"09/01/2021 09:16:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.502"|"m"|""|""|""|"9572270"|"Temperature, Water"|"29"|""|"deg C"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160916F"|"Field"|"09/01/2021 09:16:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.502"|"m"|""|""|""|"9572271"|"pH"|"6.82"|""|"SU"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160916F"|"Field"|"09/01/2021 09:16:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.502"|"m"|""|""|""|"9572272"|"Dissolved Oxygen Saturation"|"17.8"|""|"%"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160916F"|"Field"|"09/01/2021 09:16:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.502"|"m"|""|""|""|"9572273"|"Dissolved Oxygen"|"1.37"|""|"mg/L"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160916F"|"Field"|"09/01/2021 09:16:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.502"|"m"|""|""|""|"9572274"|"Specific Conductance"|"438.9"|""|"umho/cm"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062160916F"|"Field"|"09/01/2021 09:16:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.502"|"m"|""|""|""|"9572275"|"Salinity"|"0.21"|""|"PSU"|""|""|""|""|""|"Dark tanic water; Medium brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9903444"|"Dissolved Oxygen Saturation"|"79.9"|""|"%"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9903447"|"pH"|"7.43"|""|"SU"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9903450"|"Salinity"|"0.33"|""|"PSU"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927872"|"Chlorophyll a- uncorrected"|"22"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9903453"|"Specific Conductance"|"666.9"|""|"umho/cm"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9944537"|"Flow (Instantaneous)"|""|"Not Reported"|"cfs"|""|""|""|""|""|"continuous flow monitoring site"|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900F"|"Field"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"9944532"|"Flow (Instantaneous)"|""|"Not Reported"|"cfs"|""|""|""|""|""|"continuous flow monitoring site"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310F"|"Field"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9903456"|"Temperature, Water"|"20.097"|""|"deg C"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927870"|"Ammonia (N)"|"0.08"|""|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927871"|"Chlorophyll a- corrected"|"19.7"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927873"|"Chlorophyll b"|"0.5"|""|"ug/L"|"0.5"|"0.5"|"U"|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927874"|"Chlorophyll c"|"1.4"|""|"ug/L"|"0.5"|"0.5"|"V"|""|"E54357"|"V"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927875"|"Escherichia coli (MPN)"|"141"|""|"MPN/100 mL"|"2"|"2"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927879"|"Pheophytin a"|"2.5"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927876"|"Nitrate-Nitrite (N)"|"0.03"|""|"mg/L"|"0.01"|"0.04"|"I"|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927877"|"Nitrogen- Total Kjeldahl"|"0.99"|""|"mg/L"|"0.1"|"0.4"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927878"|"Orthophosphate (P)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Dissolved"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927880"|"Phosphorus- Total"|"0.07"|""|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|"elevated result value"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927881"|"Residues- Nonfilterable (TSS)"|"4"|""|"mg/L"|"1"|"1"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171310S"|"Sample"|"11/08/2021 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9927882"|"Turbidity"|"3"|""|"NTU"|"0.1"|"0.1"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062171313F"|"Field"|"11/08/2021 13:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.442"|"m"|""|""|""|"9903449"|"pH"|"7.29"|""|"SU"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171312F"|"Field"|"11/08/2021 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.37"|"m"|""|""|""|"9903457"|"Temperature, Water"|"20.032"|""|"deg C"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171312F"|"Field"|"11/08/2021 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.37"|"m"|""|""|""|"9903442"|"Dissolved Oxygen"|"7.04"|""|"mg/L"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171312F"|"Field"|"11/08/2021 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.37"|"m"|""|""|""|"9903445"|"Dissolved Oxygen Saturation"|"77.7"|""|"%"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171312F"|"Field"|"11/08/2021 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.37"|"m"|""|""|""|"9903448"|"pH"|"7.4"|""|"SU"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171312F"|"Field"|"11/08/2021 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.37"|"m"|""|""|""|"9903451"|"Salinity"|"0.33"|""|"PSU"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171312F"|"Field"|"11/08/2021 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.37"|"m"|""|""|""|"9903454"|"Specific Conductance"|"670.9"|""|"umho/cm"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171313F"|"Field"|"11/08/2021 13:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.442"|"m"|""|""|""|"9903458"|"Temperature, Water"|"19.869"|""|"deg C"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171313F"|"Field"|"11/08/2021 13:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.442"|"m"|""|""|""|"9903443"|"Dissolved Oxygen"|"5.9"|""|"mg/L"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171313F"|"Field"|"11/08/2021 13:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.442"|"m"|""|""|""|"9903446"|"Dissolved Oxygen Saturation"|"64.8"|""|"%"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171313F"|"Field"|"11/08/2021 13:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.442"|"m"|""|""|""|"9903452"|"Salinity"|"0.36"|""|"PSU"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062171313F"|"Field"|"11/08/2021 13:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.442"|"m"|""|""|""|"9903455"|"Specific Conductance"|"734.6"|""|"umho/cm"|""|""|""|""|""|"brownish green; Green filter film with green particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466434"|"Residues- Nonfilterable (TSS)"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062130945F"|"Field"|"05/25/2021 09:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"9944533"|"Flow (Instantaneous)"|""|"Not Reported"|"cfs"|""|""|""|""|""|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062151252F"|"Field"|"08/10/2021 12:52:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"9944535"|"Flow (Instantaneous)"|""|"Not Reported"|"cfs"|""|""|""|""|""|"continuous flow monitoring site"|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466429"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466430"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466431"|"Orthophosphate (P)"|""|"Not Reported"|""|""|""|""|"Dissolved"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466432"|"Pheophytin a"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466433"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466435"|"Turbidity"|""|"Not Reported"|""|""|""|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466425"|"Chlorophyll a- corrected"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466422"|"Escherichia coli (MPN)"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466423"|"BOD"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466424"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466426"|"Chlorophyll a- uncorrected"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466427"|"Chlorophyll b"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062120900S"|"Sample"|"03/16/2021 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|""|""|""|""|""|"10466428"|"Chlorophyll c"|""|"Not Reported"|""|""|""|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062181019F"|"Field"|"12/02/2021 10:19:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.29"|"m"|""|""|""|"10227679"|"pH"|"7.37"|""|"SU"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181019F"|"Field"|"12/02/2021 10:19:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.29"|"m"|""|""|""|"10227678"|"Temperature, Water"|"18.058"|""|"deg C"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181019F"|"Field"|"12/02/2021 10:19:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.29"|"m"|""|""|""|"10227680"|"Dissolved Oxygen Saturation"|"76.2"|""|"%"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181019F"|"Field"|"12/02/2021 10:19:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.29"|"m"|""|""|""|"10227681"|"Dissolved Oxygen"|"7.19"|""|"mg/L"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181018F"|"Field"|"12/02/2021 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.344"|"m"|""|""|""|"10227675"|"Dissolved Oxygen"|"7.74"|""|"mg/L"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181019F"|"Field"|"12/02/2021 10:19:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.29"|"m"|""|""|""|"10227682"|"Specific Conductance"|"683.8"|""|"umho/cm"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181019F"|"Field"|"12/02/2021 10:19:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.29"|"m"|""|""|""|"10227683"|"Salinity"|"0.33"|""|"PSU"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181018F"|"Field"|"12/02/2021 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.344"|"m"|""|""|""|"10227672"|"Temperature, Water"|"18.286"|""|"deg C"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181018F"|"Field"|"12/02/2021 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.344"|"m"|""|""|""|"10227673"|"pH"|"7.51"|""|"SU"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
"21FLPDEM"|"06-06"|"1541B"|"06062181018F"|"Field"|"12/02/2021 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.344"|"m"|""|""|""|"10227674"|"Dissolved Oxygen Saturation"|"82.4"|""|"%"|""|""|""|""|""|"Tannic water, sufficient flow, water lettuce on surface near edge of stream; Very slight light brown filter film"|""
