Requested report - WIN WAVES
MONITORING LOCATION ID - LOCATION NAME = UM2 - UM-2, ER2 - ER-2 ACTIVITY START DATE TIME =  FROM:  01/01/2021 TO:  12/31/2023
Report Run on MARCH 20, 2024 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLMANA"|"ER2"|"1914A"|"F21020102-01"|"Field"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080459"|"Specific Conductance"|"524"|""|"umho/cm"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21011102-01"|"Field"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9077772"|"Salinity"|"0.2"|""|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076687"|"Nitrate-Nitrite (N)"|"0.009"|""|"mg/L"|"0.009"|"0.04"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9077863"|"Coliform Fecal (MPN)"|"8"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076231"|"Color- True"|"35"|""|"PCU"|"5"|"5"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076316"|"Phosphorus- Total"|"0.084"|""|"mg/L"|"0.019"|"0.08"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078038"|"Ammonia (N)"|"0.008"|""|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076550"|"Chlorophyll a, free of pheophytin"|"10.9"|""|"ug/L"|"1"|"1"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9081407"|"Escherichia coli (MPN)"|"4"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9079269"|"Nitrogen- Total Kjeldahl"|"0.651"|""|"mg/L"|"0.064"|"0.2"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9081126"|"Turbidity"|"1.5"|""|"NTU"|"0.1"|"0.1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21011102-01"|"Sample"|"01/13/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9081201"|"Residues- Nonfilterable (TSS)"|"2.9"|""|"mg/L"|"0.625"|"0.625"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9077478"|"Turbidity"|"2.2"|""|"NTU"|"0.1"|"0.1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076536"|"Escherichia coli (MPN)"|"90"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078181"|"Residues- Nonfilterable (TSS)"|"3.1"|""|"mg/L"|"0.625"|"0.625"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078184"|"Ammonia (N)"|"0.008"|""|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9081316"|"Color- True"|"31"|""|"PCU"|"5"|"5"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080200"|"Phosphorus- Total"|"0.064"|""|"mg/L"|"0.019"|"0.08"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9079110"|"Chlorophyll a, free of pheophytin"|"7"|""|"ug/L"|"1"|"1"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080082"|"Coliform Fecal (MPN)"|"131"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076727"|"Nitrate-Nitrite (N)"|"0.009"|""|"mg/L"|"0.009"|"0.04"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21020102-01"|"Sample"|"02/02/2021 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9077882"|"Nitrogen- Total Kjeldahl"|"0.645"|""|"mg/L"|"0.064"|"0.2"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078944"|"Color- True"|"31"|""|"PCU"|"5"|"5"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078798"|"Coliform Fecal (MPN)"|"70"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080260"|"Nitrogen- Total Kjeldahl"|"1.108"|""|"mg/L"|"0.064"|"0.2"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080935"|"Nitrate-Nitrite (N)"|"0.009"|""|"mg/L"|"0.009"|"0.04"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9079870"|"Residues- Nonfilterable (TSS)"|"8"|""|"mg/L"|"0.625"|"0.625"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080957"|"Phosphorus- Total"|"0.214"|""|"mg/L"|"0.019"|"0.08"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080668"|"Escherichia coli (MPN)"|"36"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9077260"|"Chlorophyll a, free of pheophytin"|"33.2"|""|"ug/L"|"5"|"5"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21062802-01"|"Sample"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9076216"|"Ammonia (N)"|"0.015"|""|"mg/L"|"0.008"|"0.035"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9077658"|"pH"|"7"|""|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078169"|"Temperature, Water"|"24.1"|""|"deg C"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9078495"|"Specific Conductance"|"5672"|""|"umho/cm"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9081808"|"Depth, Secchi Disk Depth"|"1"|""|"m"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9081539"|"Velocity"|"0.005"|""|"m/sec"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9080751"|"Dissolved Oxygen"|"7"|""|"mg/L"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9079141"|"Salinity"|"0.3"|""|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21062802-01"|"Field"|"06/28/2021 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9079365"|"Dissolved Oxygen Saturation"|"80"|""|"%"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919891"|"Dissolved Oxygen Saturation"|"88"|""|"%"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919892"|"pH"|"6.3"|""|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919893"|"Velocity"|"0.005"|""|"m/sec"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919896"|"Salinity"|"0.2"|""|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919897"|"Depth, Secchi Disk Depth"|"0.5"|""|"m"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919898"|"Specific Conductance"|"467"|""|"umho/cm"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21102702-01"|"Field"|"10/27/2021 11:04:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9919899"|"Temperature, Water"|"26.5"|""|"deg C"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917149"|"Chlorophyll a, free of pheophytin"|"44.1"|""|"ug/L"|"4"|"8"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917150"|"Color- True"|"77"|""|"PCU"|"5"|"5"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918844"|"Chlorophyll a, free of pheophytin"|"25.2"|""|"ug/L"|"2"|"4"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918845"|"Color- True"|"79"|""|"PCU"|"5"|"5"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918846"|"Dissolved Oxygen"|"6.9"|""|"mg/L"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918847"|"Dissolved Oxygen Saturation"|"89.3"|""|"%"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918848"|"pH"|"6.2"|""|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918849"|"Velocity"|"0.005"|""|"m/sec"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918850"|"Ammonia (N)"|"0.008"|""|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918851"|"Nitrate-Nitrite (N)"|"0.009"|""|"mg/L"|"0.009"|"0.04"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918852"|"Salinity"|"0.2"|""|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918853"|"Depth, Secchi Disk Depth"|"0.1"|""|"m"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918854"|"Specific Conductance"|"421"|""|"umho/cm"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"F21092703-01"|"Field"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918855"|"Temperature, Water"|"28.5"|""|"deg C"|""|""|""|""|""|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918856"|"Nitrogen- Total Kjeldahl"|"0.946"|""|"mg/L"|"0.064"|"0.2"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918857"|"Residues- Nonfilterable (TSS)"|"3.4"|""|"mg/L"|"0.625"|"2.5"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918858"|"Phosphorus- Total"|"0.127"|""|"mg/L"|"0.019"|"0.08"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918859"|"Turbidity"|"2.7"|""|"NTU"|"0.1"|"0.1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21092703-01"|"Sample"|"09/27/2021 10:44:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9918860"|"Escherichia coli (MPN)"|"12"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917155"|"Ammonia (N)"|"0.012"|""|"mg/L"|"0.008"|"0.035"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917156"|"Nitrate-Nitrite (N)"|"0.028"|""|"mg/L"|"0.009"|"0.04"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917161"|"Nitrogen- Total Kjeldahl"|"1.1"|""|"mg/L"|"0.064"|"0.2"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917162"|"Residues- Nonfilterable (TSS)"|"11.6"|""|"mg/L"|"0.625"|"2.5"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917163"|"Phosphorus- Total"|"0.163"|""|"mg/L"|"0.019"|"0.08"|""|"Total"|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917164"|"Turbidity"|"3.3"|""|"NTU"|"0.1"|"0.1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917165"|"Escherichia coli (MPN)"|"201"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
"21FLMANA"|"ER2"|"1914A"|"S21072902-01"|"Sample"|"07/29/2021 11:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"9917166"|"Coliform Fecal (MPN)"|"410"|""|"MPN/100 mL"|"1"|"1"|""|""|"E44247"|""|""
